Injection,Layer,TensorIndex,Bit
3997,conv2d_29,"(2, 0, 19, 32)",28
3998,conv2d_29,"(0, 2, 25, 55)",19
3999,conv2d_29,"(2, 1, 14, 24)",22
4000,conv2d_29,"(2, 2, 19, 1)",24
4001,conv2d_29,"(0, 0, 29, 21)",10
4002,conv2d_29,"(1, 0, 8, 49)",5
4003,conv2d_29,"(1, 0, 9, 37)",26
4004,conv2d_29,"(2, 2, 21, 17)",20
4005,conv2d_29,"(0, 2, 9, 34)",2
4006,conv2d_29,"(2, 2, 6, 63)",26
4007,conv2d_29,"(2, 1, 15, 18)",5
4008,conv2d_29,"(0, 0, 16, 48)",21
4009,conv2d_29,"(2, 1, 8, 30)",29
4010,conv2d_29,"(2, 0, 23, 23)",23
4011,conv2d_29,"(0, 1, 14, 30)",12
4012,conv2d_29,"(0, 0, 15, 4)",23
4013,conv2d_29,"(0, 1, 25, 63)",17
4014,conv2d_29,"(2, 1, 29, 47)",17
4015,conv2d_29,"(1, 1, 21, 63)",17
4016,conv2d_29,"(1, 0, 12, 42)",27
4017,conv2d_29,"(1, 1, 30, 47)",24
4018,conv2d_29,"(1, 0, 4, 48)",17
4019,conv2d_29,"(0, 1, 5, 16)",18
4020,conv2d_29,"(2, 2, 1, 47)",0
4021,conv2d_29,"(2, 0, 19, 42)",21
4022,conv2d_29,"(2, 0, 25, 23)",20
4023,conv2d_29,"(1, 1, 24, 47)",28
4024,conv2d_29,"(0, 0, 7, 23)",29
4025,conv2d_29,"(0, 1, 8, 35)",7
4026,conv2d_29,"(1, 0, 11, 34)",18
4027,conv2d_29,"(2, 2, 16, 6)",12
4028,conv2d_29,"(1, 0, 10, 31)",19
4029,conv2d_29,"(0, 2, 19, 40)",3
4030,conv2d_29,"(0, 2, 26, 57)",29
4031,conv2d_29,"(2, 0, 6, 28)",1
4032,conv2d_29,"(2, 1, 31, 15)",10
4033,conv2d_29,"(0, 1, 7, 18)",28
4034,conv2d_29,"(1, 0, 17, 11)",13
4035,conv2d_29,"(2, 0, 17, 46)",27
4036,conv2d_29,"(1, 2, 16, 58)",31
4037,conv2d_29,"(1, 0, 7, 6)",10
4038,conv2d_29,"(1, 2, 26, 3)",9
4039,conv2d_29,"(1, 1, 28, 28)",8
4040,conv2d_29,"(2, 1, 25, 55)",26
4041,conv2d_29,"(1, 0, 12, 24)",7
4042,conv2d_29,"(2, 0, 3, 35)",22
4043,conv2d_29,"(2, 0, 28, 19)",1
4044,conv2d_29,"(2, 2, 20, 47)",2
4045,conv2d_29,"(0, 1, 1, 4)",11
4046,conv2d_29,"(1, 0, 4, 16)",20
4047,conv2d_29,"(0, 1, 12, 59)",1
4048,conv2d_29,"(2, 2, 14, 38)",7
4049,conv2d_29,"(2, 2, 25, 27)",5
4050,conv2d_29,"(0, 0, 10, 63)",7
4051,conv2d_29,"(2, 1, 24, 25)",22
4052,conv2d_29,"(0, 2, 25, 19)",1
4053,conv2d_29,"(0, 1, 31, 23)",8
4054,conv2d_29,"(2, 2, 22, 47)",13
4055,conv2d_29,"(0, 0, 9, 30)",28
4056,conv2d_29,"(2, 2, 12, 29)",11
4057,conv2d_29,"(1, 1, 18, 0)",14
4058,conv2d_29,"(0, 0, 14, 45)",27
4059,conv2d_29,"(2, 1, 5, 54)",2
4060,conv2d_29,"(0, 0, 25, 60)",29
4061,conv2d_29,"(1, 2, 11, 5)",31
4062,conv2d_29,"(0, 1, 10, 15)",2
4063,conv2d_29,"(1, 0, 0, 12)",9
4064,conv2d_29,"(1, 2, 6, 50)",14
4065,conv2d_29,"(1, 2, 5, 23)",27
4066,conv2d_29,"(1, 1, 16, 33)",12
4067,conv2d_29,"(1, 0, 28, 41)",9
4068,conv2d_29,"(2, 0, 13, 26)",9
4069,conv2d_29,"(2, 0, 1, 20)",18
4070,conv2d_29,"(1, 2, 9, 32)",9
4071,conv2d_29,"(2, 1, 11, 23)",25
4072,conv2d_29,"(0, 2, 24, 7)",21
4073,conv2d_29,"(2, 0, 23, 27)",24
4074,conv2d_29,"(0, 0, 30, 31)",7
4075,conv2d_29,"(1, 2, 17, 7)",31
4076,conv2d_29,"(0, 0, 6, 35)",31
4077,conv2d_29,"(2, 1, 14, 40)",7
4078,conv2d_29,"(0, 2, 9, 41)",4
4079,conv2d_29,"(0, 1, 24, 28)",3
4080,conv2d_29,"(0, 2, 25, 36)",30
4081,conv2d_29,"(0, 1, 24, 46)",17
4082,conv2d_29,"(1, 1, 2, 60)",16
4083,conv2d_29,"(2, 2, 11, 9)",4
4084,conv2d_29,"(1, 2, 5, 47)",17
4085,conv2d_29,"(2, 2, 4, 9)",21
4086,conv2d_29,"(1, 0, 27, 42)",5
4087,conv2d_29,"(2, 1, 13, 48)",28
4088,conv2d_29,"(0, 0, 22, 63)",30
4089,conv2d_29,"(0, 1, 8, 0)",10
4090,conv2d_29,"(2, 0, 10, 55)",4
4091,conv2d_29,"(0, 2, 6, 63)",5
4092,conv2d_29,"(0, 0, 19, 19)",15
4093,conv2d_29,"(1, 2, 25, 55)",29
4094,conv2d_29,"(2, 2, 2, 51)",30
4095,conv2d_29,"(0, 1, 4, 27)",31
4096,conv2d_29,"(0, 2, 14, 61)",11
4097,conv2d_29,"(2, 1, 28, 16)",1
4098,conv2d_29,"(2, 2, 21, 58)",30
4099,conv2d_29,"(0, 2, 22, 53)",13
4100,conv2d_29,"(0, 2, 12, 39)",5
4101,conv2d_29,"(1, 0, 21, 48)",1
4102,conv2d_29,"(0, 0, 11, 42)",9
4103,conv2d_29,"(0, 2, 10, 5)",4
4104,conv2d_29,"(1, 1, 1, 45)",24
4105,conv2d_29,"(2, 2, 18, 34)",29
4106,conv2d_29,"(0, 2, 30, 36)",3
4107,conv2d_29,"(1, 2, 8, 0)",29
4108,conv2d_29,"(1, 2, 19, 50)",27
4109,conv2d_29,"(1, 2, 25, 63)",28
4110,conv2d_29,"(0, 1, 19, 57)",12
4111,conv2d_29,"(1, 2, 22, 49)",2
4112,conv2d_29,"(0, 0, 21, 32)",26
4113,conv2d_29,"(1, 2, 22, 31)",14
4114,conv2d_29,"(0, 2, 12, 60)",24
4115,conv2d_29,"(2, 0, 27, 34)",29
4116,conv2d_29,"(0, 2, 5, 56)",22
4117,conv2d_29,"(0, 1, 24, 17)",13
4118,conv2d_29,"(2, 1, 23, 6)",0
4119,conv2d_29,"(1, 0, 23, 22)",10
4120,conv2d_29,"(1, 2, 29, 20)",13
4121,conv2d_29,"(0, 0, 19, 54)",20
4122,conv2d_29,"(2, 1, 21, 37)",22
4123,conv2d_29,"(2, 1, 26, 36)",15
4124,conv2d_29,"(1, 1, 21, 38)",14
4125,conv2d_29,"(0, 1, 16, 39)",7
4126,conv2d_29,"(2, 0, 15, 50)",16
4127,conv2d_29,"(1, 0, 28, 35)",17
4128,conv2d_29,"(0, 2, 16, 52)",10
4129,conv2d_29,"(0, 2, 14, 18)",21
4130,conv2d_29,"(2, 2, 8, 53)",30
4131,conv2d_29,"(0, 0, 17, 27)",10
4132,conv2d_29,"(2, 1, 0, 13)",8
4133,conv2d_29,"(0, 1, 11, 7)",2
4134,conv2d_29,"(1, 2, 20, 61)",22
4135,conv2d_29,"(2, 2, 18, 24)",26
4136,conv2d_29,"(1, 2, 21, 47)",8
4137,conv2d_29,"(0, 0, 2, 16)",2
4138,conv2d_29,"(2, 1, 17, 38)",19
4139,conv2d_29,"(0, 2, 4, 48)",14
4140,conv2d_29,"(0, 2, 1, 6)",22
4141,conv2d_29,"(0, 0, 8, 13)",29
4142,conv2d_29,"(1, 2, 25, 42)",25
4143,conv2d_29,"(2, 1, 21, 24)",30
4144,conv2d_29,"(0, 2, 27, 0)",13
4145,conv2d_29,"(2, 1, 16, 8)",19
4146,conv2d_29,"(2, 1, 16, 24)",25
4147,conv2d_29,"(0, 0, 14, 49)",14
4148,conv2d_29,"(0, 1, 3, 47)",11
4149,conv2d_29,"(0, 2, 26, 24)",8
4150,conv2d_29,"(0, 1, 15, 4)",29
4151,conv2d_29,"(1, 1, 11, 37)",13
4152,conv2d_29,"(1, 0, 1, 13)",28
4153,conv2d_29,"(2, 0, 25, 53)",2
4154,conv2d_29,"(2, 1, 9, 40)",24
4155,conv2d_29,"(2, 0, 9, 6)",31
4156,conv2d_29,"(0, 1, 18, 56)",16
4157,conv2d_29,"(1, 0, 2, 24)",20
4158,conv2d_29,"(0, 2, 9, 7)",23
4159,conv2d_29,"(0, 2, 10, 6)",17
4160,conv2d_29,"(1, 0, 25, 54)",28
4161,conv2d_29,"(0, 0, 10, 43)",8
4162,conv2d_29,"(0, 0, 14, 19)",1
4163,conv2d_29,"(1, 2, 21, 17)",6
4164,conv2d_29,"(0, 0, 13, 27)",1
4165,conv2d_29,"(1, 1, 12, 28)",29
4166,conv2d_29,"(2, 2, 4, 56)",7
4167,conv2d_29,"(1, 0, 29, 54)",28
4168,conv2d_29,"(1, 2, 9, 54)",22
4169,conv2d_29,"(2, 0, 15, 40)",11
4170,conv2d_29,"(0, 0, 23, 35)",5
4171,conv2d_29,"(2, 2, 14, 22)",16
4172,conv2d_29,"(0, 0, 10, 62)",13
4173,conv2d_29,"(0, 0, 8, 34)",18
4174,conv2d_29,"(2, 2, 4, 58)",1
4175,conv2d_29,"(2, 0, 29, 11)",10
4176,conv2d_29,"(0, 1, 18, 16)",3
4177,conv2d_29,"(1, 2, 26, 56)",29
4178,conv2d_29,"(2, 2, 30, 13)",31
4179,conv2d_29,"(1, 0, 16, 41)",11
4180,conv2d_29,"(1, 1, 3, 33)",14
4181,conv2d_29,"(2, 1, 9, 56)",9
4182,conv2d_29,"(0, 0, 4, 43)",20
4183,conv2d_29,"(1, 1, 21, 5)",18
4184,conv2d_29,"(0, 1, 9, 32)",15
4185,conv2d_29,"(2, 0, 28, 24)",11
4186,conv2d_29,"(0, 0, 8, 12)",3
4187,conv2d_29,"(2, 0, 29, 15)",15
4188,conv2d_29,"(2, 2, 26, 44)",3
4189,conv2d_29,"(0, 1, 29, 9)",18
4190,conv2d_29,"(2, 0, 14, 4)",22
4191,conv2d_29,"(2, 1, 16, 13)",11
4192,conv2d_29,"(1, 0, 7, 40)",11
4193,conv2d_29,"(1, 1, 9, 22)",16
4194,conv2d_29,"(2, 1, 14, 31)",11
4195,conv2d_29,"(1, 1, 1, 20)",9
4196,conv2d_29,"(1, 0, 7, 18)",24
4197,conv2d_29,"(2, 2, 16, 41)",24
4198,conv2d_29,"(2, 2, 12, 24)",0
4199,conv2d_29,"(1, 1, 12, 25)",19
4200,conv2d_29,"(1, 2, 1, 56)",31
4201,conv2d_29,"(1, 1, 0, 42)",1
4202,conv2d_29,"(1, 2, 0, 21)",24
4203,conv2d_29,"(2, 1, 4, 44)",12
4204,conv2d_29,"(1, 2, 31, 57)",11
4205,conv2d_29,"(2, 2, 27, 50)",13
4206,conv2d_29,"(1, 0, 20, 20)",17
4207,conv2d_29,"(1, 1, 28, 23)",20
4208,conv2d_29,"(1, 2, 10, 21)",9
4209,conv2d_29,"(0, 1, 26, 2)",22
4210,conv2d_29,"(2, 0, 9, 10)",1
4211,conv2d_29,"(0, 2, 10, 47)",18
4212,conv2d_29,"(1, 1, 4, 14)",13
4213,conv2d_29,"(2, 1, 9, 5)",20
4214,conv2d_29,"(1, 0, 14, 51)",29
4215,conv2d_29,"(0, 2, 26, 19)",18
4216,conv2d_29,"(1, 1, 2, 23)",4
4217,conv2d_29,"(2, 2, 16, 42)",1
4218,conv2d_29,"(0, 0, 6, 43)",6
4219,conv2d_29,"(0, 1, 2, 28)",14
4220,conv2d_29,"(2, 0, 4, 20)",11
4221,conv2d_29,"(0, 0, 6, 19)",23
4222,conv2d_29,"(2, 1, 7, 37)",9
4223,conv2d_29,"(2, 1, 26, 55)",25
4224,conv2d_29,"(0, 2, 0, 38)",7
4225,conv2d_29,"(2, 2, 16, 41)",3
4226,conv2d_29,"(1, 0, 19, 49)",0
4227,conv2d_29,"(0, 2, 24, 5)",31
4228,conv2d_29,"(0, 1, 30, 56)",20
4229,conv2d_29,"(1, 1, 25, 49)",19
4230,conv2d_29,"(2, 0, 27, 15)",13
4231,conv2d_29,"(0, 2, 11, 37)",9
4232,conv2d_29,"(0, 0, 9, 55)",12
4233,conv2d_29,"(1, 2, 1, 23)",4
4234,conv2d_29,"(0, 2, 18, 5)",16
4235,conv2d_29,"(1, 2, 7, 27)",31
4236,conv2d_29,"(1, 2, 5, 14)",28
4237,conv2d_29,"(2, 2, 26, 19)",17
4238,conv2d_29,"(2, 2, 10, 12)",12
4239,conv2d_29,"(0, 0, 1, 14)",27
4240,conv2d_29,"(0, 2, 26, 54)",10
4241,conv2d_29,"(0, 1, 3, 0)",12
4242,conv2d_29,"(0, 2, 21, 20)",25
4243,conv2d_29,"(0, 1, 6, 24)",2
4244,conv2d_29,"(1, 0, 11, 41)",15
4245,conv2d_29,"(2, 2, 22, 0)",10
4246,conv2d_29,"(2, 2, 10, 53)",3
4247,conv2d_29,"(1, 2, 28, 7)",27
4248,conv2d_29,"(1, 0, 29, 20)",14
4249,conv2d_29,"(2, 2, 13, 22)",24
4250,conv2d_29,"(1, 1, 13, 26)",5
4251,conv2d_29,"(2, 2, 7, 43)",25
4252,conv2d_29,"(1, 0, 25, 22)",15
4253,conv2d_29,"(0, 0, 19, 55)",4
4254,conv2d_29,"(2, 2, 9, 24)",10
4255,conv2d_29,"(2, 2, 14, 25)",9
4256,conv2d_29,"(1, 0, 14, 12)",29
4257,conv2d_29,"(1, 2, 30, 8)",1
4258,conv2d_29,"(1, 1, 30, 51)",6
4259,conv2d_29,"(2, 2, 27, 5)",23
4260,conv2d_29,"(2, 2, 0, 21)",6
4261,conv2d_29,"(0, 2, 15, 34)",8
4262,conv2d_29,"(1, 0, 28, 59)",29
4263,conv2d_29,"(2, 1, 22, 14)",15
4264,conv2d_29,"(2, 1, 22, 38)",11
4265,conv2d_29,"(2, 1, 9, 2)",24
4266,conv2d_29,"(2, 1, 25, 47)",10
4267,conv2d_29,"(0, 1, 6, 45)",28
4268,conv2d_29,"(2, 2, 19, 26)",10
4269,conv2d_29,"(0, 2, 20, 43)",17
4270,conv2d_29,"(1, 2, 0, 55)",19
4271,conv2d_29,"(1, 1, 1, 17)",30
4272,conv2d_29,"(1, 2, 26, 18)",19
4273,conv2d_29,"(2, 2, 28, 8)",25
4274,conv2d_29,"(2, 0, 1, 62)",29
4275,conv2d_29,"(1, 2, 31, 39)",22
4276,conv2d_29,"(1, 0, 25, 36)",12
4277,conv2d_29,"(1, 1, 7, 38)",15
4278,conv2d_29,"(2, 2, 29, 36)",21
4279,conv2d_29,"(2, 2, 25, 26)",6
4280,conv2d_29,"(2, 2, 18, 48)",1
4281,conv2d_29,"(1, 0, 18, 33)",10
4282,conv2d_29,"(1, 0, 0, 50)",7
4283,conv2d_29,"(1, 0, 10, 4)",29
4284,conv2d_29,"(1, 1, 25, 5)",3
4285,conv2d_29,"(1, 2, 11, 2)",16
4286,conv2d_29,"(0, 0, 6, 45)",12
4287,conv2d_29,"(1, 1, 21, 5)",15
4288,conv2d_29,"(2, 0, 16, 60)",22
4289,conv2d_29,"(0, 0, 15, 53)",28
4290,conv2d_29,"(0, 0, 0, 47)",13
4291,conv2d_29,"(2, 1, 22, 5)",25
4292,conv2d_29,"(2, 0, 22, 13)",1
4293,conv2d_29,"(1, 0, 24, 45)",16
4294,conv2d_29,"(2, 2, 28, 24)",18
4295,conv2d_29,"(2, 0, 28, 55)",30
4296,conv2d_29,"(2, 1, 7, 2)",10
4297,conv2d_29,"(0, 0, 2, 53)",13
4298,conv2d_29,"(2, 0, 23, 54)",3
4299,conv2d_29,"(1, 1, 17, 29)",16
4300,conv2d_29,"(1, 1, 2, 16)",17
4301,conv2d_29,"(2, 1, 27, 43)",23
4302,conv2d_29,"(0, 1, 19, 21)",9
4303,conv2d_29,"(1, 1, 7, 16)",27
4304,conv2d_29,"(1, 1, 8, 61)",11
4305,conv2d_29,"(0, 2, 11, 23)",0
4306,conv2d_29,"(0, 2, 15, 42)",18
4307,conv2d_29,"(1, 1, 1, 56)",19
4308,conv2d_29,"(1, 2, 24, 61)",18
4309,conv2d_29,"(2, 0, 23, 41)",27
4310,conv2d_29,"(0, 0, 10, 41)",14
4311,conv2d_29,"(1, 0, 0, 40)",8
4312,conv2d_29,"(2, 1, 21, 36)",13
4313,conv2d_29,"(2, 2, 10, 13)",3
4314,conv2d_29,"(1, 0, 15, 0)",11
4315,conv2d_29,"(2, 1, 4, 11)",15
4316,conv2d_29,"(1, 0, 29, 18)",27
4317,conv2d_29,"(2, 1, 15, 34)",20
4318,conv2d_29,"(0, 0, 20, 41)",19
4319,conv2d_29,"(0, 2, 22, 21)",20
4320,conv2d_29,"(0, 2, 25, 12)",20
4321,conv2d_29,"(2, 0, 23, 62)",28
4322,conv2d_29,"(1, 0, 3, 8)",3
4323,conv2d_29,"(2, 0, 19, 46)",16
4324,conv2d_29,"(1, 1, 29, 57)",30
4325,conv2d_29,"(2, 0, 23, 29)",22
4326,conv2d_29,"(1, 2, 19, 18)",18
4327,conv2d_29,"(0, 1, 29, 14)",19
4328,conv2d_29,"(1, 1, 12, 58)",13
4329,conv2d_29,"(0, 1, 21, 4)",1
4330,conv2d_29,"(0, 2, 12, 28)",13
4331,conv2d_29,"(0, 2, 5, 53)",12
4332,conv2d_29,"(1, 0, 11, 30)",30
4333,conv2d_29,"(1, 0, 4, 22)",30
4334,conv2d_29,"(0, 1, 12, 60)",27
4335,conv2d_29,"(2, 0, 20, 23)",20
4336,conv2d_29,"(1, 2, 7, 23)",19
4337,conv2d_29,"(2, 0, 20, 52)",20
4338,conv2d_29,"(2, 0, 30, 28)",6
4339,conv2d_29,"(1, 2, 22, 13)",30
4340,conv2d_29,"(1, 1, 18, 24)",31
4341,conv2d_29,"(1, 2, 30, 11)",24
4342,conv2d_29,"(2, 0, 25, 20)",19
4343,conv2d_29,"(1, 0, 13, 28)",16
4344,conv2d_29,"(1, 1, 27, 48)",3
4345,conv2d_29,"(0, 0, 2, 3)",21
4346,conv2d_29,"(2, 0, 14, 61)",14
4347,conv2d_29,"(0, 2, 10, 43)",5
4348,conv2d_29,"(1, 0, 18, 52)",18
4349,conv2d_29,"(2, 2, 17, 49)",19
4350,conv2d_29,"(1, 0, 23, 58)",23
4351,conv2d_29,"(2, 2, 21, 62)",22
4352,conv2d_29,"(2, 0, 7, 16)",11
4353,conv2d_29,"(1, 2, 4, 18)",29
4354,conv2d_29,"(1, 2, 8, 9)",12
4355,conv2d_29,"(1, 0, 5, 57)",21
4356,conv2d_29,"(1, 0, 16, 38)",17
4357,conv2d_29,"(1, 0, 27, 26)",25
4358,conv2d_29,"(0, 2, 5, 13)",13
4359,conv2d_29,"(2, 2, 13, 3)",21
4360,conv2d_29,"(0, 2, 7, 55)",15
4361,conv2d_29,"(1, 1, 5, 62)",0
4362,conv2d_29,"(0, 1, 10, 2)",29
4363,conv2d_29,"(1, 0, 23, 6)",27
4364,conv2d_29,"(0, 1, 13, 54)",5
4365,conv2d_29,"(2, 1, 1, 40)",0
4366,conv2d_29,"(0, 2, 12, 40)",25
4367,conv2d_29,"(0, 2, 7, 2)",15
4368,conv2d_29,"(0, 2, 0, 10)",8
4369,conv2d_29,"(0, 2, 19, 60)",20
4370,conv2d_29,"(0, 2, 7, 44)",27
4371,conv2d_29,"(2, 2, 3, 5)",20
4372,conv2d_29,"(0, 1, 7, 12)",20
4373,conv2d_29,"(1, 0, 8, 7)",29
4374,conv2d_29,"(0, 1, 25, 26)",31
4375,conv2d_29,"(1, 0, 24, 26)",28
4376,conv2d_29,"(2, 1, 13, 10)",25
4377,conv2d_29,"(1, 0, 13, 31)",3
4378,conv2d_29,"(2, 1, 21, 0)",27
4379,conv2d_29,"(2, 1, 23, 11)",28
4380,conv2d_29,"(2, 1, 5, 31)",24
4381,conv2d_29,"(2, 1, 15, 48)",11
4382,conv2d_29,"(0, 0, 22, 45)",24
4383,conv2d_29,"(1, 2, 15, 37)",2
4384,conv2d_29,"(1, 1, 15, 17)",11
4385,conv2d_29,"(0, 2, 1, 58)",26
4386,conv2d_29,"(0, 1, 26, 48)",15
4387,conv2d_29,"(2, 0, 11, 37)",24
4388,conv2d_29,"(0, 2, 16, 32)",26
4389,conv2d_29,"(0, 2, 2, 9)",29
4390,conv2d_29,"(1, 2, 13, 41)",19
4391,conv2d_29,"(0, 1, 16, 52)",7
4392,conv2d_29,"(2, 2, 12, 4)",0
4393,conv2d_29,"(0, 0, 31, 17)",16
4394,conv2d_29,"(1, 0, 31, 18)",27
4395,conv2d_29,"(1, 2, 6, 17)",16
4396,conv2d_29,"(0, 2, 29, 34)",14
4397,conv2d_29,"(0, 2, 13, 40)",26
4398,conv2d_29,"(1, 1, 26, 5)",16
4399,conv2d_29,"(0, 2, 11, 0)",17
4400,conv2d_29,"(1, 1, 17, 58)",7
4401,conv2d_29,"(2, 2, 21, 30)",29
4402,conv2d_29,"(0, 1, 31, 17)",17
4403,conv2d_29,"(2, 1, 1, 25)",7
4404,conv2d_29,"(1, 2, 24, 13)",2
4405,conv2d_29,"(0, 2, 19, 25)",4
4406,conv2d_29,"(2, 1, 13, 63)",28
4407,conv2d_29,"(2, 0, 14, 45)",13
4408,conv2d_29,"(1, 1, 18, 51)",0
4409,conv2d_29,"(0, 2, 6, 32)",0
4410,conv2d_29,"(1, 0, 7, 1)",26
4411,conv2d_29,"(2, 0, 11, 2)",25
4412,conv2d_29,"(1, 0, 22, 17)",2
4413,conv2d_29,"(2, 0, 4, 33)",14
4414,conv2d_29,"(2, 2, 2, 10)",22
4415,conv2d_29,"(0, 0, 29, 57)",17
4416,conv2d_29,"(0, 0, 4, 35)",31
4417,conv2d_29,"(2, 0, 6, 34)",10
4418,conv2d_29,"(0, 2, 23, 34)",4
4419,conv2d_29,"(2, 2, 30, 7)",19
4420,conv2d_29,"(0, 1, 9, 12)",29
4421,conv2d_29,"(0, 2, 30, 3)",24
4422,conv2d_29,"(0, 0, 26, 32)",11
4423,conv2d_29,"(1, 1, 5, 47)",9
4424,conv2d_29,"(0, 1, 18, 23)",13
4425,conv2d_29,"(0, 0, 26, 22)",3
4426,conv2d_29,"(1, 1, 12, 4)",27
4427,conv2d_29,"(0, 0, 24, 12)",30
4428,conv2d_29,"(2, 1, 9, 1)",28
4429,conv2d_29,"(0, 0, 3, 21)",2
4430,conv2d_29,"(1, 1, 15, 42)",8
4431,conv2d_29,"(0, 1, 23, 8)",1
4432,conv2d_29,"(1, 1, 21, 1)",20
4433,conv2d_29,"(0, 1, 3, 3)",15
4434,conv2d_29,"(2, 0, 21, 17)",1
4435,conv2d_29,"(2, 1, 13, 59)",5
4436,conv2d_29,"(2, 1, 2, 24)",10
4437,conv2d_29,"(0, 0, 5, 20)",24
4438,conv2d_29,"(0, 2, 30, 5)",24
4439,conv2d_29,"(0, 0, 9, 63)",1
4440,conv2d_29,"(2, 1, 20, 32)",26
4441,conv2d_29,"(0, 2, 31, 14)",10
4442,conv2d_29,"(0, 1, 30, 8)",16
4443,conv2d_29,"(1, 0, 15, 39)",9
4444,conv2d_29,"(1, 0, 19, 28)",11
4445,conv2d_29,"(0, 2, 9, 46)",25
4446,conv2d_29,"(1, 0, 9, 1)",13
4447,conv2d_29,"(0, 2, 5, 34)",1
4448,conv2d_29,"(2, 1, 19, 34)",30
4449,conv2d_29,"(2, 0, 24, 23)",13
4450,conv2d_30,"(2, 2, 53, 23)",22
4451,conv2d_30,"(0, 0, 12, 40)",30
4452,conv2d_30,"(2, 1, 10, 52)",19
4453,conv2d_30,"(1, 1, 17, 3)",22
4454,conv2d_30,"(1, 0, 14, 44)",8
4455,conv2d_30,"(2, 2, 13, 13)",7
4456,conv2d_30,"(0, 1, 11, 40)",25
4457,conv2d_30,"(1, 1, 52, 36)",27
4458,conv2d_30,"(0, 1, 16, 53)",24
4459,conv2d_30,"(2, 2, 1, 7)",17
4460,conv2d_30,"(1, 0, 58, 39)",14
4461,conv2d_30,"(2, 0, 11, 56)",2
4462,conv2d_30,"(2, 2, 37, 62)",8
4463,conv2d_30,"(1, 0, 55, 10)",3
4464,conv2d_30,"(1, 2, 25, 51)",8
4465,conv2d_30,"(0, 1, 41, 25)",17
4466,conv2d_30,"(1, 0, 34, 55)",10
4467,conv2d_30,"(2, 2, 28, 15)",26
4468,conv2d_30,"(1, 0, 35, 40)",9
4469,conv2d_30,"(0, 0, 21, 1)",12
4470,conv2d_30,"(0, 1, 18, 62)",21
4471,conv2d_30,"(0, 0, 26, 0)",3
4472,conv2d_30,"(2, 2, 2, 2)",24
4473,conv2d_30,"(2, 2, 37, 31)",25
4474,conv2d_30,"(2, 0, 30, 58)",0
4475,conv2d_30,"(0, 1, 11, 0)",7
4476,conv2d_30,"(0, 2, 0, 51)",5
4477,conv2d_30,"(0, 0, 19, 49)",31
4478,conv2d_30,"(2, 2, 58, 25)",29
4479,conv2d_30,"(0, 2, 49, 5)",21
4480,conv2d_30,"(2, 1, 10, 38)",30
4481,conv2d_30,"(0, 0, 49, 33)",3
4482,conv2d_30,"(2, 0, 35, 2)",15
4483,conv2d_30,"(0, 2, 15, 55)",15
4484,conv2d_30,"(0, 2, 10, 57)",5
4485,conv2d_30,"(2, 2, 11, 40)",23
4486,conv2d_30,"(2, 0, 42, 33)",19
4487,conv2d_30,"(0, 2, 2, 19)",16
4488,conv2d_30,"(1, 0, 8, 1)",20
4489,conv2d_30,"(1, 1, 35, 30)",1
4490,conv2d_30,"(1, 2, 41, 57)",16
4491,conv2d_30,"(1, 1, 34, 36)",28
4492,conv2d_30,"(0, 0, 6, 18)",8
4493,conv2d_30,"(0, 2, 2, 34)",5
4494,conv2d_30,"(2, 0, 17, 19)",28
4495,conv2d_30,"(0, 1, 0, 36)",9
4496,conv2d_30,"(2, 0, 44, 4)",31
4497,conv2d_30,"(0, 1, 41, 33)",14
4498,conv2d_30,"(1, 1, 24, 45)",10
4499,conv2d_30,"(1, 0, 44, 28)",0
4500,conv2d_30,"(0, 2, 11, 37)",6
4501,conv2d_30,"(0, 2, 42, 17)",7
4502,conv2d_30,"(2, 0, 8, 53)",20
4503,conv2d_30,"(1, 2, 2, 44)",25
4504,conv2d_30,"(0, 1, 4, 14)",11
4505,conv2d_30,"(1, 1, 7, 28)",26
4506,conv2d_30,"(0, 0, 6, 3)",15
4507,conv2d_30,"(0, 0, 58, 18)",5
4508,conv2d_30,"(0, 2, 25, 22)",27
4509,conv2d_30,"(0, 0, 44, 8)",1
4510,conv2d_30,"(0, 1, 47, 33)",27
4511,conv2d_30,"(0, 2, 41, 55)",16
4512,conv2d_30,"(2, 0, 48, 39)",19
4513,conv2d_30,"(1, 1, 18, 22)",14
4514,conv2d_30,"(0, 0, 49, 38)",5
4515,conv2d_30,"(0, 1, 30, 42)",31
4516,conv2d_30,"(1, 0, 39, 26)",16
4517,conv2d_30,"(2, 1, 44, 30)",5
4518,conv2d_30,"(2, 0, 52, 62)",10
4519,conv2d_30,"(2, 2, 12, 40)",8
4520,conv2d_30,"(1, 1, 23, 58)",0
4521,conv2d_30,"(2, 1, 53, 50)",22
4522,conv2d_30,"(0, 1, 19, 51)",4
4523,conv2d_30,"(2, 1, 52, 56)",17
4524,conv2d_30,"(1, 0, 60, 37)",10
4525,conv2d_30,"(1, 0, 26, 7)",2
4526,conv2d_30,"(2, 1, 13, 52)",30
4527,conv2d_30,"(0, 0, 18, 38)",20
4528,conv2d_30,"(1, 0, 26, 34)",19
4529,conv2d_30,"(2, 0, 48, 53)",7
4530,conv2d_30,"(1, 2, 11, 19)",27
4531,conv2d_30,"(0, 1, 45, 32)",16
4532,conv2d_30,"(1, 2, 2, 22)",17
4533,conv2d_30,"(0, 0, 11, 36)",31
