Injection,Layer,TensorIndex,Bit
4890,features.denseblock3.denselayer19.conv2,"(36, 43, 2, 0)",10
4891,features.denseblock3.denselayer19.conv2,"(11, 19, 1, 1)",15
4892,features.denseblock3.denselayer19.conv2,"(39, 8, 1, 1)",2
4893,features.denseblock3.denselayer19.conv2,"(37, 57, 0, 0)",22
4894,features.denseblock3.denselayer19.conv2,"(12, 63, 0, 0)",0
4895,features.denseblock3.denselayer19.conv2,"(10, 62, 1, 0)",2
4896,features.denseblock3.denselayer19.conv2,"(9, 95, 2, 1)",22
4897,features.denseblock3.denselayer19.conv2,"(3, 29, 2, 2)",14
4898,features.denseblock3.denselayer19.conv2,"(21, 72, 1, 2)",2
4899,features.denseblock3.denselayer19.conv2,"(14, 103, 2, 2)",18
4900,features.denseblock3.denselayer19.conv2,"(44, 53, 2, 0)",15
4901,features.denseblock3.denselayer19.conv2,"(12, 41, 1, 0)",25
4902,features.denseblock3.denselayer19.conv2,"(10, 151, 1, 0)",0
4903,features.denseblock3.denselayer19.conv2,"(34, 6, 1, 2)",14
4904,features.denseblock3.denselayer19.conv2,"(7, 32, 1, 1)",5
4905,features.denseblock3.denselayer19.conv2,"(10, 148, 0, 1)",21
4906,features.denseblock3.denselayer19.conv2,"(38, 100, 1, 2)",8
4907,features.denseblock3.denselayer20.conv1,"(14, 241, 0, 0)",31
4908,features.denseblock3.denselayer20.conv1,"(102, 405, 0, 0)",29
4909,features.denseblock3.denselayer20.conv1,"(79, 1204, 0, 0)",10
4910,features.denseblock3.denselayer20.conv1,"(16, 30, 0, 0)",17
4911,features.denseblock3.denselayer20.conv1,"(164, 190, 0, 0)",21
4912,features.denseblock3.denselayer20.conv1,"(159, 200, 0, 0)",25
4913,features.denseblock3.denselayer20.conv1,"(114, 155, 0, 0)",30
4914,features.denseblock3.denselayer20.conv1,"(95, 475, 0, 0)",27
4915,features.denseblock3.denselayer20.conv1,"(70, 969, 0, 0)",25
4916,features.denseblock3.denselayer20.conv1,"(64, 784, 0, 0)",1
4917,features.denseblock3.denselayer20.conv1,"(158, 871, 0, 0)",14
4918,features.denseblock3.denselayer20.conv1,"(6, 9, 0, 0)",20
4919,features.denseblock3.denselayer20.conv1,"(35, 553, 0, 0)",10
4920,features.denseblock3.denselayer20.conv1,"(180, 216, 0, 0)",14
4921,features.denseblock3.denselayer20.conv1,"(84, 726, 0, 0)",6
4922,features.denseblock3.denselayer20.conv1,"(69, 429, 0, 0)",6
4923,features.denseblock3.denselayer20.conv1,"(76, 486, 0, 0)",31
4924,features.denseblock3.denselayer20.conv1,"(151, 944, 0, 0)",29
4925,features.denseblock3.denselayer20.conv1,"(154, 259, 0, 0)",8
4926,features.denseblock3.denselayer20.conv1,"(39, 191, 0, 0)",20
4927,features.denseblock3.denselayer20.conv1,"(179, 1105, 0, 0)",0
4928,features.denseblock3.denselayer20.conv1,"(77, 1111, 0, 0)",2
4929,features.denseblock3.denselayer20.conv1,"(110, 1009, 0, 0)",13
4930,features.denseblock3.denselayer20.conv1,"(60, 348, 0, 0)",6
4931,features.denseblock3.denselayer20.conv1,"(91, 1264, 0, 0)",21
4932,features.denseblock3.denselayer20.conv1,"(119, 1111, 0, 0)",17
4933,features.denseblock3.denselayer20.conv1,"(14, 1064, 0, 0)",12
4934,features.denseblock3.denselayer20.conv1,"(189, 1108, 0, 0)",27
4935,features.denseblock3.denselayer20.conv1,"(181, 978, 0, 0)",11
4936,features.denseblock3.denselayer20.conv1,"(4, 1040, 0, 0)",30
4937,features.denseblock3.denselayer20.conv1,"(32, 1197, 0, 0)",19
4938,features.denseblock3.denselayer20.conv1,"(55, 653, 0, 0)",25
4939,features.denseblock3.denselayer20.conv1,"(43, 1137, 0, 0)",11
4940,features.denseblock3.denselayer20.conv1,"(89, 17, 0, 0)",22
4941,features.denseblock3.denselayer20.conv1,"(186, 830, 0, 0)",28
4942,features.denseblock3.denselayer20.conv1,"(44, 1131, 0, 0)",16
4943,features.denseblock3.denselayer20.conv1,"(46, 26, 0, 0)",10
4944,features.denseblock3.denselayer20.conv1,"(62, 560, 0, 0)",11
4945,features.denseblock3.denselayer20.conv1,"(152, 23, 0, 0)",25
4946,features.denseblock3.denselayer20.conv1,"(43, 908, 0, 0)",26
4947,features.denseblock3.denselayer20.conv1,"(102, 0, 0, 0)",3
4948,features.denseblock3.denselayer20.conv1,"(148, 739, 0, 0)",11
4949,features.denseblock3.denselayer20.conv1,"(17, 977, 0, 0)",1
4950,features.denseblock3.denselayer20.conv1,"(183, 474, 0, 0)",5
4951,features.denseblock3.denselayer20.conv1,"(147, 449, 0, 0)",12
4952,features.denseblock3.denselayer20.conv1,"(137, 1268, 0, 0)",10
4953,features.denseblock3.denselayer20.conv1,"(76, 949, 0, 0)",14
4954,features.denseblock3.denselayer20.conv1,"(97, 11, 0, 0)",1
4955,features.denseblock3.denselayer20.conv1,"(135, 294, 0, 0)",2
4956,features.denseblock3.denselayer20.conv1,"(82, 819, 0, 0)",7
4957,features.denseblock3.denselayer20.conv1,"(175, 856, 0, 0)",27
4958,features.denseblock3.denselayer20.conv1,"(33, 800, 0, 0)",22
4959,features.denseblock3.denselayer20.conv1,"(2, 30, 0, 0)",29
4960,features.denseblock3.denselayer20.conv1,"(44, 409, 0, 0)",5
4961,features.denseblock3.denselayer20.conv1,"(113, 871, 0, 0)",7
4962,features.denseblock3.denselayer20.conv1,"(52, 405, 0, 0)",0
4963,features.denseblock3.denselayer20.conv1,"(164, 1264, 0, 0)",5
4964,features.denseblock3.denselayer20.conv1,"(111, 613, 0, 0)",6
4965,features.denseblock3.denselayer20.conv1,"(99, 714, 0, 0)",7
4966,features.denseblock3.denselayer20.conv1,"(191, 402, 0, 0)",29
4967,features.denseblock3.denselayer20.conv1,"(120, 795, 0, 0)",26
4968,features.denseblock3.denselayer20.conv1,"(8, 864, 0, 0)",18
4969,features.denseblock3.denselayer20.conv1,"(46, 1277, 0, 0)",27
4970,features.denseblock3.denselayer20.conv1,"(17, 969, 0, 0)",6
4971,features.denseblock3.denselayer20.conv1,"(130, 1127, 0, 0)",5
4972,features.denseblock3.denselayer20.conv1,"(126, 1269, 0, 0)",19
4973,features.denseblock3.denselayer20.conv1,"(178, 374, 0, 0)",18
4974,features.denseblock3.denselayer20.conv1,"(143, 448, 0, 0)",17
4975,features.denseblock3.denselayer20.conv1,"(68, 159, 0, 0)",14
4976,features.denseblock3.denselayer20.conv1,"(68, 707, 0, 0)",12
4977,features.denseblock3.denselayer20.conv1,"(128, 796, 0, 0)",0
4978,features.denseblock3.denselayer20.conv1,"(42, 735, 0, 0)",14
4979,features.denseblock3.denselayer20.conv1,"(96, 280, 0, 0)",17
4980,features.denseblock3.denselayer20.conv1,"(176, 957, 0, 0)",27
4981,features.denseblock3.denselayer20.conv1,"(187, 545, 0, 0)",0
4982,features.denseblock3.denselayer20.conv1,"(152, 694, 0, 0)",20
4983,features.denseblock3.denselayer20.conv1,"(123, 548, 0, 0)",25
4984,features.denseblock3.denselayer20.conv1,"(185, 570, 0, 0)",1
4985,features.denseblock3.denselayer20.conv1,"(8, 1191, 0, 0)",4
4986,features.denseblock3.denselayer20.conv1,"(67, 875, 0, 0)",31
4987,features.denseblock3.denselayer20.conv1,"(165, 840, 0, 0)",14
4988,features.denseblock3.denselayer20.conv1,"(116, 1034, 0, 0)",13
4989,features.denseblock3.denselayer20.conv1,"(117, 104, 0, 0)",5
4990,features.denseblock3.denselayer20.conv1,"(138, 924, 0, 0)",16
4991,features.denseblock3.denselayer20.conv1,"(106, 957, 0, 0)",14
4992,features.denseblock3.denselayer20.conv1,"(103, 1133, 0, 0)",19
4993,features.denseblock3.denselayer20.conv1,"(177, 178, 0, 0)",3
4994,features.denseblock3.denselayer20.conv1,"(38, 927, 0, 0)",7
4995,features.denseblock3.denselayer20.conv1,"(2, 1058, 0, 0)",2
4996,features.denseblock3.denselayer20.conv1,"(178, 930, 0, 0)",18
4997,features.denseblock3.denselayer20.conv1,"(60, 744, 0, 0)",2
4998,features.denseblock3.denselayer20.conv1,"(86, 74, 0, 0)",28
4999,features.denseblock3.denselayer20.conv1,"(68, 870, 0, 0)",1
5000,features.denseblock3.denselayer20.conv1,"(101, 989, 0, 0)",1
5001,features.denseblock3.denselayer20.conv1,"(103, 964, 0, 0)",11
5002,features.denseblock3.denselayer20.conv1,"(188, 375, 0, 0)",30
5003,features.denseblock3.denselayer20.conv1,"(147, 575, 0, 0)",28
5004,features.denseblock3.denselayer20.conv1,"(130, 1038, 0, 0)",13
5005,features.denseblock3.denselayer20.conv1,"(128, 674, 0, 0)",30
5006,features.denseblock3.denselayer20.conv1,"(52, 1172, 0, 0)",19
5007,features.denseblock3.denselayer20.conv1,"(174, 346, 0, 0)",1
5008,features.denseblock3.denselayer20.conv1,"(189, 644, 0, 0)",19
5009,features.denseblock3.denselayer20.conv1,"(146, 282, 0, 0)",29
5010,features.denseblock3.denselayer20.conv1,"(15, 537, 0, 0)",25
5011,features.denseblock3.denselayer20.conv1,"(174, 906, 0, 0)",25
5012,features.denseblock3.denselayer20.conv1,"(52, 382, 0, 0)",25
5013,features.denseblock3.denselayer20.conv1,"(41, 1183, 0, 0)",12
5014,features.denseblock3.denselayer20.conv1,"(148, 1190, 0, 0)",10
5015,features.denseblock3.denselayer20.conv1,"(125, 245, 0, 0)",20
5016,features.denseblock3.denselayer20.conv1,"(52, 477, 0, 0)",29
5017,features.denseblock3.denselayer20.conv1,"(188, 12, 0, 0)",16
5018,features.denseblock3.denselayer20.conv1,"(43, 829, 0, 0)",1
5019,features.denseblock3.denselayer20.conv1,"(52, 1211, 0, 0)",15
5020,features.denseblock3.denselayer20.conv1,"(83, 619, 0, 0)",18
5021,features.denseblock3.denselayer20.conv1,"(91, 1158, 0, 0)",1
5022,features.denseblock3.denselayer20.conv1,"(97, 1226, 0, 0)",21
5023,features.denseblock3.denselayer20.conv1,"(137, 899, 0, 0)",23
5024,features.denseblock3.denselayer20.conv1,"(66, 1243, 0, 0)",14
5025,features.denseblock3.denselayer20.conv1,"(143, 1049, 0, 0)",3
5026,features.denseblock3.denselayer20.conv1,"(178, 300, 0, 0)",7
5027,features.denseblock3.denselayer20.conv1,"(106, 965, 0, 0)",24
5028,features.denseblock3.denselayer20.conv1,"(164, 555, 0, 0)",21
5029,features.denseblock3.denselayer20.conv1,"(165, 1080, 0, 0)",24
5030,features.denseblock3.denselayer20.conv1,"(166, 517, 0, 0)",21
5031,features.denseblock3.denselayer20.conv1,"(0, 409, 0, 0)",7
5032,features.denseblock3.denselayer20.conv1,"(121, 111, 0, 0)",19
5033,features.denseblock3.denselayer20.conv1,"(10, 913, 0, 0)",1
5034,features.denseblock3.denselayer20.conv1,"(131, 1288, 0, 0)",29
5035,features.denseblock3.denselayer20.conv1,"(40, 823, 0, 0)",26
5036,features.denseblock3.denselayer20.conv1,"(140, 356, 0, 0)",20
5037,features.denseblock3.denselayer20.conv1,"(7, 39, 0, 0)",21
5038,features.denseblock3.denselayer20.conv1,"(144, 376, 0, 0)",5
5039,features.denseblock3.denselayer20.conv1,"(19, 858, 0, 0)",7
5040,features.denseblock3.denselayer20.conv1,"(184, 1228, 0, 0)",10
5041,features.denseblock3.denselayer20.conv1,"(120, 831, 0, 0)",0
5042,features.denseblock3.denselayer20.conv1,"(142, 67, 0, 0)",15
5043,features.denseblock3.denselayer20.conv1,"(159, 245, 0, 0)",11
5044,features.denseblock3.denselayer20.conv1,"(107, 398, 0, 0)",17
5045,features.denseblock3.denselayer20.conv1,"(55, 667, 0, 0)",16
5046,features.denseblock3.denselayer20.conv1,"(85, 1068, 0, 0)",5
5047,features.denseblock3.denselayer20.conv1,"(45, 22, 0, 0)",19
5048,features.denseblock3.denselayer20.conv1,"(41, 765, 0, 0)",1
5049,features.denseblock3.denselayer20.conv1,"(149, 184, 0, 0)",29
5050,features.denseblock3.denselayer20.conv1,"(93, 509, 0, 0)",17
5051,features.denseblock3.denselayer20.conv1,"(145, 924, 0, 0)",15
5052,features.denseblock3.denselayer20.conv1,"(156, 771, 0, 0)",8
5053,features.denseblock3.denselayer20.conv1,"(75, 496, 0, 0)",8
5054,features.denseblock3.denselayer20.conv1,"(176, 631, 0, 0)",22
5055,features.denseblock3.denselayer20.conv1,"(56, 870, 0, 0)",28
5056,features.denseblock3.denselayer20.conv1,"(94, 570, 0, 0)",25
5057,features.denseblock3.denselayer20.conv1,"(179, 557, 0, 0)",22
5058,features.denseblock3.denselayer20.conv1,"(183, 1167, 0, 0)",15
5059,features.denseblock3.denselayer20.conv1,"(132, 756, 0, 0)",26
5060,features.denseblock3.denselayer20.conv1,"(38, 404, 0, 0)",27
5061,features.denseblock3.denselayer20.conv1,"(9, 780, 0, 0)",26
5062,features.denseblock3.denselayer20.conv1,"(72, 1198, 0, 0)",23
5063,features.denseblock3.denselayer20.conv1,"(148, 635, 0, 0)",8
5064,features.denseblock3.denselayer20.conv1,"(191, 103, 0, 0)",24
5065,features.denseblock3.denselayer20.conv2,"(11, 42, 1, 2)",8
5066,features.denseblock3.denselayer20.conv2,"(0, 98, 1, 1)",4
5067,features.denseblock3.denselayer20.conv2,"(29, 145, 2, 1)",11
5068,features.denseblock3.denselayer20.conv2,"(12, 88, 1, 2)",9
5069,features.denseblock3.denselayer20.conv2,"(37, 188, 2, 2)",15
5070,features.denseblock3.denselayer20.conv2,"(13, 82, 2, 2)",30
5071,features.denseblock3.denselayer20.conv2,"(25, 142, 2, 1)",31
5072,features.denseblock3.denselayer20.conv2,"(28, 156, 0, 1)",27
5073,features.denseblock3.denselayer20.conv2,"(0, 77, 0, 0)",16
5074,features.denseblock3.denselayer20.conv2,"(33, 44, 0, 2)",16
5075,features.denseblock3.denselayer20.conv2,"(38, 63, 0, 1)",12
5076,features.denseblock3.denselayer20.conv2,"(38, 135, 2, 0)",5
5077,features.denseblock3.denselayer20.conv2,"(9, 32, 1, 0)",1
5078,features.denseblock3.denselayer20.conv2,"(0, 17, 1, 1)",3
5079,features.denseblock3.denselayer20.conv2,"(41, 168, 2, 1)",25
5080,features.denseblock3.denselayer20.conv2,"(9, 157, 2, 2)",4
5081,features.denseblock3.denselayer20.conv2,"(19, 189, 2, 2)",14
5082,features.denseblock3.denselayer20.conv2,"(2, 72, 2, 2)",4
5083,features.denseblock3.denselayer20.conv2,"(13, 76, 0, 0)",13
5084,features.denseblock3.denselayer20.conv2,"(33, 147, 1, 1)",9
5085,features.denseblock3.denselayer20.conv2,"(40, 139, 1, 0)",2
5086,features.denseblock3.denselayer20.conv2,"(37, 156, 2, 1)",20
5087,features.denseblock3.denselayer20.conv2,"(42, 98, 1, 0)",8
5088,features.denseblock3.denselayer20.conv2,"(18, 2, 1, 2)",9
5089,features.denseblock3.denselayer20.conv2,"(3, 132, 0, 0)",21
5090,features.denseblock3.denselayer20.conv2,"(14, 7, 2, 1)",27
5091,features.denseblock3.denselayer20.conv2,"(27, 155, 0, 2)",16
5092,features.denseblock3.denselayer20.conv2,"(35, 158, 1, 0)",2
5093,features.denseblock3.denselayer20.conv2,"(41, 94, 1, 2)",8
5094,features.denseblock3.denselayer20.conv2,"(0, 21, 1, 2)",23
5095,features.denseblock3.denselayer20.conv2,"(15, 160, 0, 1)",26
5096,features.denseblock3.denselayer20.conv2,"(26, 25, 2, 1)",21
5097,features.denseblock3.denselayer20.conv2,"(30, 39, 2, 2)",18
5098,features.denseblock3.denselayer20.conv2,"(0, 79, 0, 1)",31
5099,features.denseblock3.denselayer20.conv2,"(16, 30, 2, 0)",20
5100,features.denseblock3.denselayer20.conv2,"(14, 18, 2, 0)",30
5101,features.denseblock3.denselayer20.conv2,"(42, 158, 1, 1)",6
5102,features.denseblock3.denselayer20.conv2,"(0, 13, 1, 1)",31
5103,features.denseblock3.denselayer20.conv2,"(12, 164, 0, 0)",31
5104,features.denseblock3.denselayer20.conv2,"(22, 15, 0, 1)",5
5105,features.denseblock3.denselayer20.conv2,"(36, 169, 0, 0)",9
5106,features.denseblock3.denselayer20.conv2,"(44, 85, 2, 2)",4
5107,features.denseblock3.denselayer20.conv2,"(37, 50, 2, 1)",12
5108,features.denseblock3.denselayer20.conv2,"(13, 117, 0, 0)",19
5109,features.denseblock3.denselayer20.conv2,"(46, 47, 1, 1)",17
5110,features.denseblock3.denselayer20.conv2,"(28, 73, 2, 2)",0
5111,features.denseblock3.denselayer20.conv2,"(17, 126, 1, 0)",28
5112,features.denseblock3.denselayer20.conv2,"(47, 136, 1, 0)",14
5113,features.denseblock3.denselayer20.conv2,"(20, 16, 0, 2)",30
5114,features.denseblock3.denselayer20.conv2,"(26, 82, 0, 2)",4
5115,features.denseblock3.denselayer20.conv2,"(30, 161, 0, 2)",22
5116,features.denseblock3.denselayer20.conv2,"(5, 123, 2, 0)",10
5117,features.denseblock3.denselayer20.conv2,"(34, 151, 1, 0)",17
5118,features.denseblock3.denselayer21.conv1,"(90, 785, 0, 0)",2
5119,features.denseblock3.denselayer21.conv1,"(154, 150, 0, 0)",22
5120,features.denseblock3.denselayer21.conv1,"(88, 1115, 0, 0)",20
5121,features.denseblock3.denselayer21.conv1,"(115, 533, 0, 0)",23
5122,features.denseblock3.denselayer21.conv1,"(63, 1233, 0, 0)",3
5123,features.denseblock3.denselayer21.conv1,"(165, 1007, 0, 0)",3
5124,features.denseblock3.denselayer21.conv1,"(72, 23, 0, 0)",19
5125,features.denseblock3.denselayer21.conv1,"(81, 638, 0, 0)",1
5126,features.denseblock3.denselayer21.conv1,"(63, 1237, 0, 0)",5
5127,features.denseblock3.denselayer21.conv1,"(138, 49, 0, 0)",25
5128,features.denseblock3.denselayer21.conv1,"(41, 81, 0, 0)",25
5129,features.denseblock3.denselayer21.conv1,"(175, 570, 0, 0)",0
5130,features.denseblock3.denselayer21.conv1,"(38, 802, 0, 0)",21
5131,features.denseblock3.denselayer21.conv1,"(23, 782, 0, 0)",13
5132,features.denseblock3.denselayer21.conv1,"(52, 484, 0, 0)",8
5133,features.denseblock3.denselayer21.conv1,"(51, 113, 0, 0)",19
5134,features.denseblock3.denselayer21.conv1,"(67, 42, 0, 0)",31
5135,features.denseblock3.denselayer21.conv1,"(10, 1035, 0, 0)",10
5136,features.denseblock3.denselayer21.conv1,"(10, 240, 0, 0)",14
5137,features.denseblock3.denselayer21.conv1,"(20, 188, 0, 0)",24
5138,features.denseblock3.denselayer21.conv1,"(96, 205, 0, 0)",17
5139,features.denseblock3.denselayer21.conv1,"(141, 693, 0, 0)",10
5140,features.denseblock3.denselayer21.conv1,"(102, 493, 0, 0)",7
5141,features.denseblock3.denselayer21.conv1,"(152, 1343, 0, 0)",18
5142,features.denseblock3.denselayer21.conv1,"(116, 325, 0, 0)",20
5143,features.denseblock3.denselayer21.conv1,"(57, 1230, 0, 0)",30
5144,features.denseblock3.denselayer21.conv1,"(122, 558, 0, 0)",18
5145,features.denseblock3.denselayer21.conv1,"(122, 116, 0, 0)",5
5146,features.denseblock3.denselayer21.conv1,"(113, 130, 0, 0)",4
5147,features.denseblock3.denselayer21.conv1,"(158, 1172, 0, 0)",17
5148,features.denseblock3.denselayer21.conv1,"(107, 995, 0, 0)",8
5149,features.denseblock3.denselayer21.conv1,"(104, 368, 0, 0)",24
5150,features.denseblock3.denselayer21.conv1,"(0, 744, 0, 0)",8
5151,features.denseblock3.denselayer21.conv1,"(191, 787, 0, 0)",1
5152,features.denseblock3.denselayer21.conv1,"(33, 765, 0, 0)",0
5153,features.denseblock3.denselayer21.conv1,"(55, 795, 0, 0)",21
5154,features.denseblock3.denselayer21.conv1,"(13, 805, 0, 0)",25
5155,features.denseblock3.denselayer21.conv1,"(101, 488, 0, 0)",23
5156,features.denseblock3.denselayer21.conv1,"(11, 264, 0, 0)",17
5157,features.denseblock3.denselayer21.conv1,"(2, 1277, 0, 0)",13
5158,features.denseblock3.denselayer21.conv1,"(150, 89, 0, 0)",3
5159,features.denseblock3.denselayer21.conv1,"(189, 485, 0, 0)",23
5160,features.denseblock3.denselayer21.conv1,"(34, 47, 0, 0)",10
5161,features.denseblock3.denselayer21.conv1,"(176, 409, 0, 0)",29
5162,features.denseblock3.denselayer21.conv1,"(178, 1223, 0, 0)",7
5163,features.denseblock3.denselayer21.conv1,"(147, 1329, 0, 0)",2
5164,features.denseblock3.denselayer21.conv1,"(12, 1276, 0, 0)",8
5165,features.denseblock3.denselayer21.conv1,"(118, 714, 0, 0)",20
5166,features.denseblock3.denselayer21.conv1,"(65, 559, 0, 0)",20
5167,features.denseblock3.denselayer21.conv1,"(73, 1140, 0, 0)",21
5168,features.denseblock3.denselayer21.conv1,"(57, 1052, 0, 0)",1
5169,features.denseblock3.denselayer21.conv1,"(161, 1149, 0, 0)",22
5170,features.denseblock3.denselayer21.conv1,"(161, 717, 0, 0)",18
5171,features.denseblock3.denselayer21.conv1,"(84, 815, 0, 0)",10
5172,features.denseblock3.denselayer21.conv1,"(152, 759, 0, 0)",31
5173,features.denseblock3.denselayer21.conv1,"(157, 1013, 0, 0)",26
5174,features.denseblock3.denselayer21.conv1,"(97, 24, 0, 0)",6
5175,features.denseblock3.denselayer21.conv1,"(107, 285, 0, 0)",1
5176,features.denseblock3.denselayer21.conv1,"(114, 21, 0, 0)",9
5177,features.denseblock3.denselayer21.conv1,"(107, 831, 0, 0)",12
5178,features.denseblock3.denselayer21.conv1,"(90, 128, 0, 0)",1
5179,features.denseblock3.denselayer21.conv1,"(18, 766, 0, 0)",4
5180,features.denseblock3.denselayer21.conv1,"(112, 471, 0, 0)",31
5181,features.denseblock3.denselayer21.conv1,"(24, 647, 0, 0)",22
5182,features.denseblock3.denselayer21.conv1,"(134, 901, 0, 0)",8
5183,features.denseblock3.denselayer21.conv1,"(45, 523, 0, 0)",13
5184,features.denseblock3.denselayer21.conv1,"(62, 1209, 0, 0)",28
5185,features.denseblock3.denselayer21.conv1,"(145, 543, 0, 0)",16
5186,features.denseblock3.denselayer21.conv1,"(187, 748, 0, 0)",20
5187,features.denseblock3.denselayer21.conv1,"(177, 957, 0, 0)",29
5188,features.denseblock3.denselayer21.conv1,"(31, 1172, 0, 0)",27
5189,features.denseblock3.denselayer21.conv1,"(190, 615, 0, 0)",27
5190,features.denseblock3.denselayer21.conv1,"(84, 795, 0, 0)",12
5191,features.denseblock3.denselayer21.conv1,"(82, 1243, 0, 0)",29
5192,features.denseblock3.denselayer21.conv1,"(101, 1120, 0, 0)",29
5193,features.denseblock3.denselayer21.conv1,"(12, 380, 0, 0)",30
5194,features.denseblock3.denselayer21.conv1,"(187, 181, 0, 0)",0
5195,features.denseblock3.denselayer21.conv1,"(164, 205, 0, 0)",1
5196,features.denseblock3.denselayer21.conv1,"(154, 737, 0, 0)",15
5197,features.denseblock3.denselayer21.conv1,"(55, 388, 0, 0)",13
5198,features.denseblock3.denselayer21.conv1,"(174, 272, 0, 0)",18
5199,features.denseblock3.denselayer21.conv1,"(66, 81, 0, 0)",20
5200,features.denseblock3.denselayer21.conv1,"(61, 335, 0, 0)",24
5201,features.denseblock3.denselayer21.conv1,"(158, 1215, 0, 0)",10
5202,features.denseblock3.denselayer21.conv1,"(112, 969, 0, 0)",14
5203,features.denseblock3.denselayer21.conv1,"(184, 1095, 0, 0)",2
5204,features.denseblock3.denselayer21.conv1,"(34, 488, 0, 0)",6
5205,features.denseblock3.denselayer21.conv1,"(64, 0, 0, 0)",12
5206,features.denseblock3.denselayer21.conv1,"(58, 358, 0, 0)",8
5207,features.denseblock3.denselayer21.conv1,"(54, 608, 0, 0)",9
5208,features.denseblock3.denselayer21.conv1,"(155, 18, 0, 0)",20
5209,features.denseblock3.denselayer21.conv1,"(21, 672, 0, 0)",8
5210,features.denseblock3.denselayer21.conv1,"(99, 117, 0, 0)",27
5211,features.denseblock3.denselayer21.conv1,"(145, 1247, 0, 0)",14
5212,features.denseblock3.denselayer21.conv1,"(31, 60, 0, 0)",18
5213,features.denseblock3.denselayer21.conv1,"(62, 437, 0, 0)",27
5214,features.denseblock3.denselayer21.conv1,"(160, 308, 0, 0)",28
5215,features.denseblock3.denselayer21.conv1,"(119, 956, 0, 0)",4
5216,features.denseblock3.denselayer21.conv1,"(106, 1036, 0, 0)",25
5217,features.denseblock3.denselayer21.conv1,"(76, 979, 0, 0)",0
5218,features.denseblock3.denselayer21.conv1,"(53, 1143, 0, 0)",15
5219,features.denseblock3.denselayer21.conv1,"(96, 70, 0, 0)",10
5220,features.denseblock3.denselayer21.conv1,"(159, 1031, 0, 0)",18
5221,features.denseblock3.denselayer21.conv1,"(21, 76, 0, 0)",3
5222,features.denseblock3.denselayer21.conv1,"(33, 1015, 0, 0)",27
5223,features.denseblock3.denselayer21.conv1,"(121, 751, 0, 0)",29
5224,features.denseblock3.denselayer21.conv1,"(107, 282, 0, 0)",27
5225,features.denseblock3.denselayer21.conv1,"(40, 28, 0, 0)",25
5226,features.denseblock3.denselayer21.conv1,"(48, 1041, 0, 0)",16
5227,features.denseblock3.denselayer21.conv1,"(105, 145, 0, 0)",17
5228,features.denseblock3.denselayer21.conv1,"(80, 1218, 0, 0)",6
5229,features.denseblock3.denselayer21.conv1,"(133, 445, 0, 0)",4
5230,features.denseblock3.denselayer21.conv1,"(65, 1226, 0, 0)",20
5231,features.denseblock3.denselayer21.conv1,"(80, 29, 0, 0)",9
5232,features.denseblock3.denselayer21.conv1,"(106, 893, 0, 0)",8
5233,features.denseblock3.denselayer21.conv1,"(33, 455, 0, 0)",6
5234,features.denseblock3.denselayer21.conv1,"(33, 206, 0, 0)",6
5235,features.denseblock3.denselayer21.conv1,"(84, 1261, 0, 0)",14
5236,features.denseblock3.denselayer21.conv1,"(64, 33, 0, 0)",11
5237,features.denseblock3.denselayer21.conv1,"(175, 922, 0, 0)",8
5238,features.denseblock3.denselayer21.conv1,"(49, 1211, 0, 0)",19
5239,features.denseblock3.denselayer21.conv1,"(44, 1304, 0, 0)",25
5240,features.denseblock3.denselayer21.conv1,"(183, 944, 0, 0)",9
5241,features.denseblock3.denselayer21.conv1,"(32, 419, 0, 0)",3
5242,features.denseblock3.denselayer21.conv1,"(84, 1119, 0, 0)",24
5243,features.denseblock3.denselayer21.conv1,"(133, 101, 0, 0)",12
5244,features.denseblock3.denselayer21.conv1,"(178, 523, 0, 0)",19
5245,features.denseblock3.denselayer21.conv1,"(119, 1177, 0, 0)",1
5246,features.denseblock3.denselayer21.conv1,"(173, 664, 0, 0)",17
5247,features.denseblock3.denselayer21.conv1,"(145, 792, 0, 0)",0
5248,features.denseblock3.denselayer21.conv1,"(158, 910, 0, 0)",25
5249,features.denseblock3.denselayer21.conv1,"(30, 103, 0, 0)",26
5250,features.denseblock3.denselayer21.conv1,"(21, 786, 0, 0)",0
5251,features.denseblock3.denselayer21.conv1,"(25, 857, 0, 0)",20
5252,features.denseblock3.denselayer21.conv1,"(187, 920, 0, 0)",21
5253,features.denseblock3.denselayer21.conv1,"(127, 1070, 0, 0)",20
5254,features.denseblock3.denselayer21.conv1,"(91, 1010, 0, 0)",11
5255,features.denseblock3.denselayer21.conv1,"(65, 963, 0, 0)",0
5256,features.denseblock3.denselayer21.conv1,"(1, 107, 0, 0)",21
5257,features.denseblock3.denselayer21.conv1,"(133, 849, 0, 0)",3
5258,features.denseblock3.denselayer21.conv1,"(91, 146, 0, 0)",22
5259,features.denseblock3.denselayer21.conv1,"(65, 665, 0, 0)",11
5260,features.denseblock3.denselayer21.conv1,"(65, 619, 0, 0)",30
5261,features.denseblock3.denselayer21.conv1,"(75, 10, 0, 0)",12
5262,features.denseblock3.denselayer21.conv1,"(135, 832, 0, 0)",14
5263,features.denseblock3.denselayer21.conv1,"(81, 962, 0, 0)",28
5264,features.denseblock3.denselayer21.conv1,"(5, 502, 0, 0)",2
