Injection,Layer,TensorIndex,Bit
4923,layer3.0.conv1,"(37, 20, 1, 1)",8
4924,layer3.0.conv1,"(5, 20, 1, 2)",18
4925,layer3.0.conv1,"(36, 21, 0, 2)",5
4926,layer3.0.conv1,"(15, 1, 2, 2)",7
4927,layer3.0.conv1,"(49, 22, 2, 1)",13
4928,layer3.0.conv1,"(36, 18, 1, 1)",25
4929,layer3.0.conv1,"(20, 10, 2, 2)",23
4930,layer3.0.conv1,"(19, 7, 1, 2)",31
4931,layer3.0.conv1,"(6, 20, 2, 1)",24
4932,layer3.0.conv1,"(1, 15, 1, 0)",26
4933,layer3.0.conv1,"(17, 19, 2, 1)",1
4934,layer3.0.conv1,"(57, 0, 1, 1)",9
4935,layer3.0.conv1,"(53, 25, 0, 0)",12
4936,layer3.0.conv1,"(45, 4, 1, 2)",23
4937,layer3.0.conv1,"(3, 4, 1, 0)",0
4938,layer3.0.conv1,"(8, 28, 0, 2)",5
4939,layer3.0.conv1,"(54, 31, 0, 1)",27
4940,layer3.0.conv1,"(6, 22, 2, 1)",3
4941,layer3.0.conv1,"(47, 8, 0, 1)",19
4942,layer3.0.conv1,"(9, 13, 0, 2)",20
4943,layer3.0.conv1,"(39, 28, 2, 1)",3
4944,layer3.0.conv1,"(48, 16, 2, 2)",23
4945,layer3.0.conv1,"(27, 6, 2, 1)",29
4946,layer3.0.conv1,"(6, 20, 2, 1)",7
4947,layer3.0.conv1,"(10, 25, 1, 2)",19
4948,layer3.0.conv1,"(51, 13, 1, 1)",24
4949,layer3.0.conv1,"(15, 15, 0, 1)",31
4950,layer3.0.conv1,"(33, 29, 1, 2)",0
4951,layer3.0.conv1,"(47, 29, 0, 0)",15
4952,layer3.0.conv1,"(61, 30, 2, 0)",16
4953,layer3.0.conv1,"(31, 0, 2, 0)",11
4954,layer3.0.conv1,"(20, 1, 2, 1)",27
4955,layer3.0.conv1,"(62, 15, 0, 0)",9
4956,layer3.0.conv1,"(61, 13, 2, 0)",13
4957,layer3.0.conv1,"(51, 18, 1, 0)",11
4958,layer3.0.conv1,"(17, 20, 0, 0)",25
4959,layer3.0.conv1,"(58, 24, 2, 2)",11
4960,layer3.0.conv1,"(33, 10, 1, 1)",15
4961,layer3.0.conv1,"(20, 14, 2, 2)",21
4962,layer3.0.conv1,"(18, 2, 0, 0)",11
4963,layer3.0.conv1,"(2, 6, 1, 2)",0
4964,layer3.0.conv1,"(8, 27, 2, 0)",14
4965,layer3.0.conv1,"(22, 17, 1, 0)",13
4966,layer3.0.conv1,"(38, 31, 2, 0)",9
4967,layer3.0.conv1,"(1, 30, 1, 1)",5
4968,layer3.0.conv1,"(42, 17, 2, 1)",8
4969,layer3.0.conv1,"(49, 3, 1, 1)",27
4970,layer3.0.conv1,"(8, 12, 2, 0)",7
4971,layer3.0.conv1,"(3, 0, 2, 1)",18
4972,layer3.0.conv1,"(31, 13, 2, 0)",11
4973,layer3.0.conv1,"(55, 9, 0, 1)",28
4974,layer3.0.conv1,"(59, 29, 0, 0)",4
4975,layer3.0.conv1,"(53, 2, 1, 1)",19
4976,layer3.0.conv1,"(61, 1, 1, 0)",13
4977,layer3.0.conv1,"(46, 3, 0, 1)",2
4978,layer3.0.conv1,"(42, 20, 0, 2)",19
4979,layer3.0.conv1,"(17, 18, 0, 2)",2
4980,layer3.0.conv1,"(60, 19, 2, 0)",8
4981,layer3.0.conv1,"(63, 17, 0, 2)",27
4982,layer3.0.conv1,"(60, 23, 2, 0)",27
4983,layer3.0.conv1,"(58, 26, 0, 1)",0
4984,layer3.0.conv1,"(55, 10, 0, 0)",15
4985,layer3.0.conv1,"(51, 12, 2, 2)",22
4986,layer3.0.conv1,"(51, 16, 1, 2)",4
4987,layer3.0.conv1,"(36, 28, 1, 1)",31
4988,layer3.0.conv1,"(26, 6, 2, 0)",31
4989,layer3.0.conv1,"(35, 4, 1, 2)",27
4990,layer3.0.conv1,"(4, 20, 1, 0)",18
4991,layer3.0.conv1,"(26, 9, 1, 1)",18
4992,layer3.0.conv1,"(27, 8, 0, 2)",14
4993,layer3.0.conv1,"(32, 24, 0, 0)",6
4994,layer3.0.conv1,"(20, 4, 2, 0)",21
4995,layer3.0.conv1,"(36, 21, 0, 1)",1
4996,layer3.0.conv1,"(0, 4, 0, 2)",28
4997,layer3.0.conv1,"(55, 10, 0, 0)",19
4998,layer3.0.conv1,"(63, 19, 0, 2)",10
4999,layer3.0.conv1,"(43, 25, 2, 1)",31
5000,layer3.0.conv1,"(8, 9, 0, 0)",28
5001,layer3.0.conv1,"(61, 3, 1, 2)",18
5002,layer3.0.conv1,"(8, 24, 2, 0)",24
5003,layer3.0.conv1,"(9, 12, 2, 2)",16
5004,layer3.0.conv1,"(47, 25, 1, 1)",17
5005,layer3.0.conv1,"(50, 1, 2, 1)",27
5006,layer3.0.conv1,"(56, 17, 2, 1)",12
5007,layer3.0.conv1,"(30, 0, 2, 1)",9
5008,layer3.0.conv1,"(25, 25, 0, 0)",3
5009,layer3.0.conv1,"(18, 26, 0, 1)",25
5010,layer3.0.conv1,"(16, 0, 0, 1)",20
5011,layer3.0.conv1,"(45, 20, 2, 1)",26
5012,layer3.0.conv1,"(35, 21, 1, 2)",25
5013,layer3.0.conv1,"(41, 20, 1, 1)",22
5014,layer3.0.conv1,"(12, 11, 1, 1)",27
5015,layer3.0.conv1,"(35, 0, 0, 0)",24
5016,layer3.0.conv1,"(57, 21, 2, 1)",8
5017,layer3.0.conv1,"(37, 3, 1, 0)",26
5018,layer3.0.conv1,"(48, 22, 1, 1)",6
5019,layer3.0.conv1,"(19, 11, 1, 1)",16
5020,layer3.0.conv1,"(8, 30, 1, 0)",9
5021,layer3.0.conv1,"(25, 12, 2, 1)",27
5022,layer3.0.conv1,"(2, 14, 1, 1)",2
5023,layer3.0.conv1,"(8, 28, 0, 0)",26
5024,layer3.0.conv1,"(24, 2, 2, 1)",17
5025,layer3.0.conv1,"(19, 13, 2, 2)",26
5026,layer3.0.conv1,"(7, 11, 0, 2)",21
5027,layer3.0.conv1,"(6, 14, 0, 2)",17
5028,layer3.0.conv1,"(8, 13, 1, 2)",0
5029,layer3.0.conv1,"(55, 4, 2, 1)",31
5030,layer3.0.conv1,"(62, 8, 1, 1)",9
5031,layer3.0.conv1,"(34, 7, 0, 1)",24
5032,layer3.0.conv1,"(34, 0, 1, 1)",2
5033,layer3.0.conv1,"(59, 13, 1, 1)",31
5034,layer3.0.conv1,"(38, 0, 2, 1)",31
5035,layer3.0.conv1,"(28, 16, 2, 0)",21
5036,layer3.0.conv1,"(5, 8, 2, 1)",0
5037,layer3.0.conv1,"(21, 16, 1, 0)",2
5038,layer3.0.conv1,"(29, 5, 1, 2)",8
5039,layer3.0.conv1,"(42, 17, 2, 0)",29
5040,layer3.0.conv1,"(24, 19, 0, 0)",14
5041,layer3.0.conv1,"(12, 28, 2, 1)",30
5042,layer3.0.conv1,"(36, 27, 1, 1)",23
5043,layer3.0.conv1,"(14, 19, 0, 2)",27
5044,layer3.0.conv1,"(34, 10, 0, 0)",8
5045,layer3.0.conv1,"(40, 25, 2, 2)",17
5046,layer3.0.conv1,"(13, 26, 0, 0)",14
5047,layer3.0.conv1,"(21, 27, 0, 2)",23
5048,layer3.0.conv1,"(48, 17, 0, 1)",26
5049,layer3.0.conv1,"(61, 18, 2, 0)",6
5050,layer3.0.conv1,"(56, 12, 2, 0)",24
5051,layer3.0.conv1,"(51, 11, 2, 0)",5
5052,layer3.0.conv1,"(47, 5, 2, 0)",29
5053,layer3.0.conv1,"(19, 18, 0, 1)",23
5054,layer3.0.conv1,"(43, 19, 1, 2)",1
5055,layer3.0.conv1,"(53, 9, 0, 0)",29
5056,layer3.0.conv1,"(18, 14, 2, 1)",7
5057,layer3.0.conv1,"(57, 1, 0, 0)",14
5058,layer3.0.conv1,"(60, 3, 0, 2)",27
5059,layer3.0.conv1,"(40, 17, 2, 2)",28
5060,layer3.0.conv1,"(7, 17, 1, 1)",20
5061,layer3.0.conv1,"(33, 4, 2, 1)",26
5062,layer3.0.conv1,"(63, 20, 1, 0)",4
5063,layer3.0.conv1,"(5, 28, 2, 0)",29
5064,layer3.0.conv1,"(8, 22, 2, 0)",20
5065,layer3.0.conv1,"(63, 3, 2, 2)",19
5066,layer3.0.conv1,"(47, 24, 0, 1)",13
5067,layer3.0.conv1,"(33, 28, 1, 0)",1
5068,layer3.0.conv1,"(19, 1, 2, 1)",25
5069,layer3.0.conv1,"(10, 9, 0, 2)",25
5070,layer3.0.conv1,"(13, 11, 0, 2)",1
5071,layer3.0.conv1,"(42, 5, 2, 2)",6
5072,layer3.0.conv1,"(19, 24, 2, 0)",8
5073,layer3.0.conv1,"(3, 31, 0, 1)",24
5074,layer3.0.conv1,"(4, 7, 0, 1)",8
5075,layer3.0.conv1,"(28, 30, 0, 2)",9
5076,layer3.0.conv1,"(49, 14, 0, 1)",27
5077,layer3.0.conv1,"(38, 29, 0, 0)",20
5078,layer3.0.conv1,"(5, 26, 1, 1)",29
5079,layer3.0.conv1,"(52, 14, 0, 1)",22
5080,layer3.0.conv1,"(57, 0, 1, 1)",15
5081,layer3.0.conv1,"(12, 10, 2, 0)",6
5082,layer3.0.conv1,"(41, 21, 1, 2)",2
5083,layer3.0.conv1,"(40, 28, 2, 0)",22
5084,layer3.0.conv1,"(16, 5, 2, 1)",14
5085,layer3.0.conv1,"(35, 17, 1, 0)",19
5086,layer3.0.conv1,"(47, 13, 0, 0)",19
5087,layer3.0.conv1,"(8, 19, 1, 0)",6
5088,layer3.0.conv1,"(19, 14, 2, 1)",3
5089,layer3.0.conv1,"(25, 25, 2, 1)",7
5090,layer3.0.conv1,"(41, 25, 2, 2)",4
5091,layer3.0.conv1,"(4, 28, 1, 2)",28
5092,layer3.0.conv1,"(6, 9, 0, 2)",19
5093,layer3.0.conv1,"(34, 22, 1, 2)",18
5094,layer3.0.conv1,"(33, 26, 1, 2)",18
5095,layer3.0.conv1,"(3, 14, 1, 2)",27
5096,layer3.0.conv1,"(38, 1, 0, 1)",13
5097,layer3.0.conv1,"(17, 20, 1, 0)",31
5098,layer3.0.conv1,"(26, 7, 1, 2)",31
5099,layer3.0.conv1,"(46, 28, 2, 0)",9
5100,layer3.0.conv1,"(56, 14, 0, 2)",25
5101,layer3.0.conv1,"(26, 2, 0, 2)",5
5102,layer3.0.conv1,"(42, 23, 2, 2)",19
5103,layer3.0.conv1,"(20, 14, 0, 0)",19
5104,layer3.0.conv1,"(11, 24, 2, 1)",4
5105,layer3.0.conv1,"(44, 16, 2, 0)",27
5106,layer3.0.conv1,"(49, 1, 1, 0)",19
5107,layer3.0.conv1,"(37, 24, 1, 2)",16
5108,layer3.0.conv1,"(49, 11, 2, 0)",22
5109,layer3.0.conv1,"(45, 18, 2, 0)",31
5110,layer3.0.conv1,"(34, 7, 1, 0)",28
5111,layer3.0.conv1,"(0, 21, 0, 0)",10
5112,layer3.0.conv1,"(9, 6, 1, 2)",4
5113,layer3.0.conv1,"(36, 6, 0, 1)",17
5114,layer3.0.conv1,"(61, 24, 2, 0)",16
5115,layer3.0.conv1,"(26, 31, 1, 1)",1
5116,layer3.0.conv1,"(16, 8, 2, 1)",18
5117,layer3.0.conv1,"(30, 12, 0, 0)",27
5118,layer3.0.conv1,"(44, 1, 2, 2)",24
5119,layer3.0.conv1,"(23, 7, 2, 0)",26
5120,layer3.0.conv1,"(48, 28, 1, 0)",24
5121,layer3.0.conv1,"(53, 26, 1, 0)",0
5122,layer3.0.conv1,"(17, 20, 2, 1)",15
5123,layer3.0.conv1,"(35, 11, 0, 0)",8
5124,layer3.0.conv1,"(17, 14, 1, 2)",2
5125,layer3.0.conv1,"(9, 13, 2, 1)",27
5126,layer3.0.conv1,"(28, 26, 1, 1)",1
5127,layer3.0.conv1,"(12, 30, 1, 2)",4
5128,layer3.0.conv1,"(41, 9, 2, 1)",17
5129,layer3.0.conv1,"(51, 7, 1, 1)",1
5130,layer3.0.conv2,"(21, 27, 0, 1)",4
5131,layer3.0.conv2,"(58, 38, 1, 1)",27
5132,layer3.0.conv2,"(39, 17, 1, 0)",7
5133,layer3.0.conv2,"(49, 31, 1, 0)",24
5134,layer3.0.conv2,"(27, 8, 2, 2)",22
5135,layer3.0.conv2,"(48, 42, 1, 2)",10
5136,layer3.0.conv2,"(23, 62, 2, 1)",24
5137,layer3.0.conv2,"(33, 11, 1, 2)",2
5138,layer3.0.conv2,"(3, 27, 2, 1)",0
5139,layer3.0.conv2,"(22, 42, 1, 0)",13
5140,layer3.0.conv2,"(34, 36, 2, 1)",25
5141,layer3.0.conv2,"(61, 18, 0, 2)",14
5142,layer3.0.conv2,"(0, 38, 1, 0)",14
5143,layer3.0.conv2,"(8, 32, 1, 1)",24
5144,layer3.0.conv2,"(10, 47, 2, 1)",18
5145,layer3.0.conv2,"(25, 19, 1, 0)",7
5146,layer3.0.conv2,"(33, 58, 2, 2)",29
5147,layer3.0.conv2,"(40, 27, 0, 0)",0
5148,layer3.0.conv2,"(37, 1, 2, 1)",18
5149,layer3.0.conv2,"(31, 56, 1, 2)",27
5150,layer3.0.conv2,"(54, 12, 2, 0)",3
5151,layer3.0.conv2,"(47, 6, 0, 0)",30
5152,layer3.0.conv2,"(31, 10, 1, 0)",5
5153,layer3.0.conv2,"(41, 11, 0, 1)",14
5154,layer3.0.conv2,"(55, 61, 2, 1)",10
5155,layer3.0.conv2,"(13, 1, 1, 2)",4
5156,layer3.0.conv2,"(58, 12, 0, 2)",25
5157,layer3.0.conv2,"(40, 54, 1, 0)",21
5158,layer3.0.conv2,"(58, 6, 1, 2)",0
5159,layer3.0.conv2,"(18, 54, 2, 2)",12
5160,layer3.0.conv2,"(31, 9, 1, 1)",11
5161,layer3.0.conv2,"(25, 1, 1, 0)",3
5162,layer3.0.conv2,"(23, 24, 0, 0)",27
5163,layer3.0.conv2,"(42, 42, 2, 0)",20
5164,layer3.0.conv2,"(17, 21, 1, 2)",6
5165,layer3.0.conv2,"(12, 37, 0, 0)",25
5166,layer3.0.conv2,"(52, 61, 0, 0)",20
5167,layer3.0.conv2,"(9, 32, 1, 2)",9
5168,layer3.0.conv2,"(2, 12, 1, 1)",15
5169,layer3.0.conv2,"(26, 18, 0, 0)",8
5170,layer3.0.conv2,"(35, 4, 0, 1)",14
5171,layer3.0.conv2,"(16, 23, 2, 0)",3
5172,layer3.0.conv2,"(47, 48, 0, 2)",1
5173,layer3.0.conv2,"(12, 5, 0, 0)",13
5174,layer3.0.conv2,"(32, 39, 0, 0)",6
5175,layer3.0.conv2,"(24, 29, 2, 0)",23
5176,layer3.0.conv2,"(23, 48, 0, 0)",10
5177,layer3.0.conv2,"(31, 32, 1, 1)",18
5178,layer3.0.conv2,"(42, 16, 0, 1)",11
5179,layer3.0.conv2,"(51, 38, 1, 2)",28
5180,layer3.0.conv2,"(54, 0, 0, 1)",27
5181,layer3.0.conv2,"(54, 24, 1, 0)",3
5182,layer3.0.conv2,"(45, 31, 1, 1)",30
5183,layer3.0.conv2,"(31, 35, 2, 2)",23
5184,layer3.0.conv2,"(22, 60, 0, 1)",25
5185,layer3.0.conv2,"(11, 42, 2, 0)",24
5186,layer3.0.conv2,"(51, 47, 1, 2)",4
5187,layer3.0.conv2,"(34, 62, 1, 0)",23
5188,layer3.0.conv2,"(31, 7, 2, 1)",26
5189,layer3.0.conv2,"(38, 13, 1, 1)",23
5190,layer3.0.conv2,"(28, 31, 1, 2)",23
5191,layer3.0.conv2,"(20, 36, 1, 1)",25
5192,layer3.0.conv2,"(55, 40, 2, 0)",21
5193,layer3.0.conv2,"(26, 52, 0, 2)",21
5194,layer3.0.conv2,"(31, 19, 1, 0)",24
5195,layer3.0.conv2,"(63, 19, 1, 0)",21
5196,layer3.0.conv2,"(60, 10, 0, 2)",29
5197,layer3.0.conv2,"(53, 25, 2, 2)",14
5198,layer3.0.conv2,"(41, 34, 0, 2)",18
5199,layer3.0.conv2,"(52, 42, 2, 2)",27
5200,layer3.0.conv2,"(31, 3, 1, 0)",25
5201,layer3.0.conv2,"(18, 37, 2, 1)",15
5202,layer3.0.conv2,"(9, 53, 0, 1)",14
5203,layer3.0.conv2,"(10, 12, 1, 2)",12
5204,layer3.0.conv2,"(59, 11, 0, 0)",1
5205,layer3.0.conv2,"(63, 26, 1, 0)",24
5206,layer3.0.conv2,"(7, 60, 2, 0)",0
5207,layer3.0.conv2,"(12, 35, 2, 2)",27
5208,layer3.0.conv2,"(61, 2, 2, 0)",24
5209,layer3.0.conv2,"(35, 26, 0, 0)",7
5210,layer3.0.conv2,"(36, 50, 0, 2)",19
5211,layer3.0.conv2,"(56, 50, 0, 1)",17
5212,layer3.0.conv2,"(18, 21, 1, 2)",18
5213,layer3.0.conv2,"(44, 51, 0, 0)",6
5214,layer3.0.conv2,"(58, 17, 2, 2)",19
5215,layer3.0.conv2,"(1, 27, 1, 2)",16
5216,layer3.0.conv2,"(10, 14, 0, 2)",26
5217,layer3.0.conv2,"(49, 37, 2, 1)",5
5218,layer3.0.conv2,"(52, 57, 2, 0)",26
5219,layer3.0.conv2,"(28, 27, 1, 0)",7
5220,layer3.0.conv2,"(4, 13, 1, 0)",10
5221,layer3.0.conv2,"(44, 3, 0, 1)",15
5222,layer3.0.conv2,"(34, 4, 0, 0)",14
5223,layer3.0.conv2,"(29, 34, 1, 0)",30
5224,layer3.0.conv2,"(53, 61, 2, 0)",17
5225,layer3.0.conv2,"(12, 36, 0, 2)",16
5226,layer3.0.conv2,"(11, 7, 0, 1)",31
5227,layer3.0.conv2,"(27, 4, 0, 1)",5
5228,layer3.0.conv2,"(13, 51, 0, 1)",5
5229,layer3.0.conv2,"(3, 6, 1, 2)",10
5230,layer3.0.conv2,"(4, 19, 2, 2)",26
5231,layer3.0.conv2,"(53, 15, 1, 2)",2
5232,layer3.0.conv2,"(9, 5, 0, 1)",9
5233,layer3.0.conv2,"(15, 25, 1, 2)",21
5234,layer3.0.conv2,"(38, 33, 0, 0)",13
5235,layer3.0.conv2,"(40, 25, 0, 1)",3
5236,layer3.0.conv2,"(61, 12, 1, 2)",6
5237,layer3.0.conv2,"(26, 48, 0, 0)",20
5238,layer3.0.conv2,"(61, 12, 2, 0)",31
5239,layer3.0.conv2,"(14, 26, 0, 2)",6
5240,layer3.0.conv2,"(39, 2, 0, 1)",29
5241,layer3.0.conv2,"(0, 20, 2, 2)",5
5242,layer3.0.conv2,"(37, 11, 0, 0)",29
5243,layer3.0.conv2,"(38, 40, 0, 1)",4
5244,layer3.0.conv2,"(27, 55, 1, 2)",23
5245,layer3.0.conv2,"(62, 48, 1, 1)",12
5246,layer3.0.conv2,"(9, 30, 2, 0)",2
5247,layer3.0.conv2,"(63, 38, 2, 0)",24
5248,layer3.0.conv2,"(15, 36, 0, 0)",9
5249,layer3.0.conv2,"(15, 44, 1, 0)",4
5250,layer3.0.conv2,"(30, 10, 1, 0)",21
5251,layer3.0.conv2,"(6, 52, 2, 2)",27
5252,layer3.0.conv2,"(23, 49, 0, 1)",16
5253,layer3.0.conv2,"(44, 43, 0, 1)",11
5254,layer3.0.conv2,"(63, 39, 0, 0)",8
5255,layer3.0.conv2,"(46, 36, 1, 2)",4
5256,layer3.0.conv2,"(59, 35, 2, 2)",22
5257,layer3.0.conv2,"(54, 49, 2, 1)",14
5258,layer3.0.conv2,"(7, 3, 1, 0)",21
5259,layer3.0.conv2,"(55, 57, 1, 2)",25
5260,layer3.0.conv2,"(26, 46, 1, 2)",18
5261,layer3.0.conv2,"(18, 23, 1, 2)",5
5262,layer3.0.conv2,"(58, 19, 1, 1)",8
5263,layer3.0.conv2,"(46, 51, 1, 0)",16
5264,layer3.0.conv2,"(48, 1, 1, 0)",2
5265,layer3.0.conv2,"(10, 37, 2, 1)",7
5266,layer3.0.conv2,"(28, 0, 1, 2)",26
5267,layer3.0.conv2,"(23, 33, 0, 2)",28
5268,layer3.0.conv2,"(13, 0, 0, 2)",26
5269,layer3.0.conv2,"(52, 7, 2, 1)",6
5270,layer3.0.conv2,"(62, 17, 2, 0)",0
5271,layer3.0.conv2,"(60, 52, 0, 0)",7
5272,layer3.0.conv2,"(15, 44, 2, 0)",8
5273,layer3.0.conv2,"(29, 18, 2, 0)",11
5274,layer3.0.conv2,"(22, 19, 1, 0)",17
5275,layer3.0.conv2,"(60, 41, 0, 2)",12
5276,layer3.0.conv2,"(45, 38, 0, 0)",17
5277,layer3.0.conv2,"(11, 4, 2, 2)",17
5278,layer3.0.conv2,"(57, 14, 0, 1)",6
5279,layer3.0.conv2,"(14, 31, 1, 2)",1
5280,layer3.0.conv2,"(40, 24, 1, 1)",9
5281,layer3.0.conv2,"(21, 16, 0, 1)",18
5282,layer3.0.conv2,"(15, 46, 1, 2)",2
5283,layer3.0.conv2,"(59, 30, 0, 0)",1
5284,layer3.0.conv2,"(9, 3, 1, 0)",18
5285,layer3.0.conv2,"(42, 31, 1, 0)",21
5286,layer3.0.conv2,"(16, 12, 2, 1)",18
5287,layer3.0.conv2,"(60, 52, 1, 1)",8
5288,layer3.0.conv2,"(4, 22, 0, 2)",14
5289,layer3.0.conv2,"(2, 49, 0, 1)",31
5290,layer3.0.conv2,"(3, 29, 1, 2)",7
5291,layer3.0.conv2,"(18, 12, 0, 2)",28
5292,layer3.0.conv2,"(32, 30, 2, 1)",0
5293,layer3.0.conv2,"(40, 42, 2, 1)",22
5294,layer3.0.conv2,"(63, 47, 2, 2)",19
5295,layer3.0.conv2,"(2, 35, 0, 2)",0
5296,layer3.0.conv2,"(53, 55, 2, 2)",3
5297,layer3.0.conv2,"(38, 45, 0, 2)",27
5298,layer3.0.conv2,"(1, 48, 0, 2)",3
5299,layer3.0.conv2,"(49, 42, 1, 1)",15
5300,layer3.0.conv2,"(29, 57, 1, 1)",28
5301,layer3.0.conv2,"(5, 10, 1, 1)",9
5302,layer3.0.conv2,"(56, 53, 0, 0)",26
5303,layer3.0.conv2,"(8, 38, 2, 2)",3
5304,layer3.0.conv2,"(17, 45, 0, 2)",1
5305,layer3.0.conv2,"(35, 24, 1, 2)",25
5306,layer3.0.conv2,"(20, 50, 1, 1)",19
5307,layer3.0.conv2,"(58, 63, 0, 1)",0
5308,layer3.0.conv2,"(36, 23, 0, 2)",9
5309,layer3.0.conv2,"(32, 22, 0, 1)",0
5310,layer3.0.conv2,"(4, 35, 0, 1)",8
5311,layer3.0.conv2,"(39, 14, 2, 1)",21
5312,layer3.0.conv2,"(31, 50, 2, 0)",20
5313,layer3.0.conv2,"(43, 40, 1, 1)",1
5314,layer3.0.conv2,"(49, 22, 1, 2)",24
5315,layer3.0.conv2,"(1, 20, 1, 0)",23
5316,layer3.0.conv2,"(57, 7, 0, 0)",14
5317,layer3.0.conv2,"(18, 43, 2, 2)",18
5318,layer3.0.conv2,"(45, 23, 0, 0)",20
5319,layer3.0.conv2,"(17, 49, 0, 0)",17
5320,layer3.0.conv2,"(2, 17, 2, 1)",25
5321,layer3.0.conv2,"(23, 11, 1, 0)",6
5322,layer3.0.conv2,"(62, 37, 0, 2)",8
5323,layer3.0.conv2,"(16, 3, 1, 0)",26
5324,layer3.0.conv2,"(59, 22, 0, 1)",15
5325,layer3.0.conv2,"(22, 51, 1, 2)",13
5326,layer3.0.conv2,"(60, 0, 1, 0)",8
5327,layer3.0.conv2,"(45, 4, 0, 0)",14
5328,layer3.0.conv2,"(20, 5, 1, 2)",22
5329,layer3.0.conv2,"(0, 23, 0, 0)",26
5330,layer3.0.conv2,"(12, 6, 0, 2)",15
5331,layer3.0.conv2,"(31, 27, 1, 2)",14
5332,layer3.0.conv2,"(62, 62, 0, 2)",3
5333,layer3.0.conv2,"(0, 7, 2, 0)",11
5334,layer3.0.conv2,"(43, 55, 0, 1)",9
5335,layer3.0.conv2,"(23, 43, 1, 2)",17
5336,layer3.0.conv2,"(63, 8, 2, 2)",23
5337,layer3.0.conv2,"(45, 39, 0, 2)",28
5338,layer3.0.conv2,"(18, 29, 0, 1)",22
5339,layer3.0.conv2,"(27, 17, 2, 0)",5
5340,layer3.0.conv2,"(49, 59, 1, 2)",4
5341,layer3.0.conv2,"(36, 42, 1, 1)",28
5342,layer3.0.conv2,"(36, 31, 1, 0)",7
5343,layer3.0.conv2,"(37, 45, 0, 2)",6
5344,layer3.0.conv2,"(10, 57, 1, 1)",26
5345,layer3.0.conv2,"(54, 43, 0, 1)",11
5346,layer3.0.conv2,"(60, 53, 0, 0)",1
5347,layer3.0.conv2,"(20, 11, 2, 2)",20
5348,layer3.0.conv2,"(61, 7, 1, 2)",4
5349,layer3.0.conv2,"(7, 19, 0, 0)",4
5350,layer3.0.conv2,"(14, 50, 1, 2)",28
5351,layer3.0.conv2,"(3, 49, 2, 1)",27
5352,layer3.0.conv2,"(26, 42, 0, 0)",9
5353,layer3.0.conv2,"(25, 62, 0, 2)",22
5354,layer3.0.conv2,"(19, 9, 0, 1)",18
5355,layer3.0.conv2,"(47, 53, 0, 1)",5
5356,layer3.0.conv2,"(10, 36, 0, 2)",19
5357,layer3.0.conv2,"(24, 2, 0, 0)",15
5358,layer3.0.conv2,"(58, 43, 0, 2)",9
5359,layer3.0.conv2,"(31, 9, 0, 0)",16
5360,layer3.0.conv2,"(55, 44, 2, 2)",24
5361,layer3.0.conv2,"(48, 26, 0, 1)",16
5362,layer3.0.conv2,"(13, 62, 2, 2)",12
5363,layer3.0.conv2,"(63, 52, 1, 2)",4
5364,layer3.0.conv2,"(43, 26, 2, 0)",2
5365,layer3.0.conv2,"(12, 12, 1, 2)",1
5366,layer3.0.conv2,"(49, 45, 0, 2)",27
5367,layer3.0.conv2,"(50, 37, 0, 1)",28
5368,layer3.0.conv2,"(28, 47, 0, 0)",31
5369,layer3.0.conv2,"(23, 35, 1, 1)",14
5370,layer3.0.conv2,"(31, 62, 1, 2)",25
5371,layer3.0.conv2,"(40, 49, 2, 1)",26
5372,layer3.0.conv2,"(33, 56, 2, 1)",27
5373,layer3.0.conv2,"(20, 21, 1, 2)",18
5374,layer3.0.conv2,"(47, 15, 0, 1)",26
5375,layer3.0.conv2,"(17, 40, 0, 1)",8
5376,layer3.0.conv2,"(53, 41, 1, 2)",21
5377,layer3.0.conv2,"(14, 18, 2, 0)",26
5378,layer3.0.conv2,"(16, 57, 1, 2)",31
5379,layer3.0.conv2,"(22, 29, 2, 1)",1
5380,layer3.0.conv2,"(56, 27, 1, 2)",17
5381,layer3.0.conv2,"(17, 9, 0, 2)",7
5382,layer3.0.conv2,"(38, 55, 2, 1)",0
5383,layer3.0.conv2,"(23, 18, 0, 1)",31
5384,layer3.0.conv2,"(59, 0, 1, 1)",31
5385,layer3.0.conv2,"(59, 17, 1, 0)",18
5386,layer3.0.conv2,"(6, 58, 0, 0)",14
5387,layer3.0.conv2,"(17, 11, 1, 1)",9
5388,layer3.0.conv2,"(31, 24, 1, 2)",9
5389,layer3.0.conv2,"(7, 34, 1, 0)",25
5390,layer3.0.conv2,"(62, 51, 2, 1)",0
5391,layer3.0.conv2,"(50, 25, 1, 2)",14
5392,layer3.0.conv2,"(17, 54, 0, 0)",7
5393,layer3.0.conv2,"(8, 17, 0, 0)",3
5394,layer3.0.conv2,"(37, 34, 0, 1)",16
5395,layer3.0.conv2,"(26, 26, 0, 1)",28
5396,layer3.0.conv2,"(48, 2, 2, 0)",25
5397,layer3.0.conv2,"(63, 10, 2, 0)",24
5398,layer3.0.conv2,"(1, 42, 2, 2)",16
5399,layer3.0.conv2,"(36, 55, 2, 0)",1
5400,layer3.0.conv2,"(47, 53, 1, 2)",3
5401,layer3.0.conv2,"(14, 24, 0, 1)",23
5402,layer3.0.conv2,"(11, 27, 1, 0)",0
5403,layer3.0.conv2,"(9, 13, 1, 1)",25
5404,layer3.0.conv2,"(14, 60, 1, 2)",3
